name	count
NOBERG	1
ANDERSSON FAGER	1
LARS LUDV.	1
HENDRICSD:R	4
SALOMONSON BYSTEDT	1
STRANDBERG	561
CARLSDER	3
ERSSON BÄCKLUND	1
PEHRSSON FALKMAN	1
SVENDSON	1
LARSSON WOLGSTRÖM	7
SÖRENSE	1
NILSSON BYQVIST	3
AFENIUS	2
JOHANSSON SAND	1
ERSSON ÖSTLUND	1
SECLINS	1
LARSD:R	232
NILSD:R MODIG	1
SJULSDR	6
STEFANSN ÅSTRÖM	1
HAGDBÄCK	1
DANIELSSON NYMAN	2
HANSSON LJUNG	1
WETRIN	1
JAKOBSSON EDBERG	2
OLOFSSON CARLANDER	1
JOH.SDR STENLUND	1
SJÖDAL	9
¤DSTRÖM	2
DANIELSSON ULLSTRÖM	1
LÖÄF	1
TRANDBERG	1
SVENSSON BURMAN	33
SALOMONSDR.	6
BERTZ JOHANSSON	2
ERSSON FROM	14
PEHRSS. ÅGREN	2
WANNBERG	4
LANDBERG F SJÖGREN	1
NOLANDER	4
SYLVIN F SMERLING	1
PEESO	1
ANDERS: STORFÄLFT	1
FINBERG	10
PEHRSSON HOLMGREN	4
OLIN OLSSON	2
JOHANSDOTTR	9
JONSSON MELIN	1
SVEN.	1
ERS DAHLGREN	1
JOH.SNSDR	1
ADERS GUSTAF	2
ANDERSDOTTER SÖDERBERG	1
SOLSTRÖM	1
ANDERSS. PONT OCH ATTEK	1
LAR.DR	1
BOWENG	1
PERSSON STRANDLUND	12
HANSD.R	196
WIBERG IVARSSON	1
ÖSTENSSON ÖRFELDT	1
ARB.	1
NILSDOTT:R	2
JOELSON	2
BERGHMARK	2
JOHANSSON BOV	1
KAHLSTRÖM	1
JONSSON QVISTLIN	1
ERIKSSON FROM	21
ROSELIUS	2
LÄTTWIST	11
JOHANNISSON	25
MELLBERG	126
OHLSON	2
JONSSON DEN YNGRE GOREK	2
ANDERSDR. VIKSTRÖM	1
BENGSTSSON	1
KARLSDOTTER FANT	1
PETERSSON TINGVALL	1
MANNS	2
SVANSTRÖM	13
STENBERG JONSSON	2
GRÖNINGS.	1
WIDEBERG	1
NATANAELSD	1
VENNERSTEN	7
JOHANSDOTT:	2
AN¤D.R	1
DYHRS	2
SAMUELSSON HANA	2
JOHANSDOTT.	20
NATANAELSS	1
VILHELMSD.	1
CHURFURSTE	1
OLS.DR	5
ZACHRISSON BRÄNSTRÖM	3
FRYXELL	14
LÅNGDAL	22
OLOFSSON BAR¤	1
ANDERSDR SÖDERMARK	3
(PERSSON) HOLMGREN	2
THOMÆD:TE	1
JONSDR ENGSTRÖM MARKSTEDT	1
PEHRSSON LODS	1
HINRICSSON PAMP	2
HANSSON HOLMLUND	1
BÅNTA	1
NILSDOT.R	5
THOMÆD:TR	1
RUDFELDT	5
HER¤	1
SJÖSTEN	3
UMARK	1
SJÖSTET	1
GABR:SDR	1
KÅGLUND OLOFSSON	1
KOLDIN	1
SJÖMARK	18
PERSSON FANA	2
WIKHNER	1
VALFRED	1
STARK	35
MIKAELSSON BURSTEDT	1
WALLINDER	42
AREN	8
HÖRENSSON	1
STARE	1
STARF	1
AND:SON BURMAN	1
ARB¤	1
JONSDR UTTERMAN	1
PEHRSS. LINDGREN	1
PEHRSSON ÖSTERLIND	1
KRISTOFFERSD.TR	4
TAKALAX	1
SALOMSS.	1
ANDERRSSON	1
JOHDTR DEGERFELT	1
SÖRMAN	59
HEGNER	22
VIKSTEDT	1
THOMASSONS	2
FRODIN	2
WENBERG	2
PERSSON WESTIN	4
JOHNS	4
HERNEY	1
ERSDR. ÖDLUND	1
EDLING LINDBLAD	1
VALBERG	22
REINIUS	5
IWARSSON SNYGG	1
(NILSSON) FJELLSTEDT	1
PETERSSON PERENNIUS	1
PERSSON FALK	19
OLOFSSON ALLVAR	1
FRÖLAND	3
MEANDER	5
JOHANSSON LÖFSTEDT	1
ÖQVIST	174
LINDSTRAND	2
FREDRICKSDR.	2
ÖSTLINDER	1
PÄRSSON HOLMQWIST	2
CARL JOHANNES	1
VAGENIUS	1
JOHANSSON WIBOM	2
JOHANSDR LUNDBERG	4
ARHUSIANDER	11
NILSS. NORBOM	1
NILSSON ANDERSDOTTER	2
SAMLDR	1
PETERSD.R	1
LARSSON DALGREN	3
ERICSSON HOLMQVIST	7
ARHN	1
GUST.SON	1
VIKSTEN	156
SVEN VILHELM OSCAR	1
ABRAHMSSON	4
CARLSDOTTER GENSJÖ	1
HANSSON LIND	1
PEHRSSON LUNDSTRÖM	51
MYTTI	1
VALBANGER	1
JERDSTEDT	2
PEHRSDOTTER ÖBERG	1
MANUS	1
SUNEONSSON	1
ARIN	29
LARSDR LINDMARK	1
NILSSON FURMAN	4
ÖSTENSD:TTR	2
SAMUELSDOTTER WIKLUND	1
JONSS:N	11
KOLLDEN	16
FINNE	10
ANDERSDR. FORSSELL	1
MEJERBERG	7
JOHAN:S NORBERG	1
ÅMAN JOHANSDOTTER	1
JOHANSDR FROM	1
JOHS.	1
CARL SIGURD	4
JONSS:S	2
HEDKVIST	10
SVEN OLOF	8
CHIST¤	1
HOMBERG	2
SVERKERSDOTTER	3
HERNOD	4
VALDENSTRÖM	1
ALMAN JANSSON JOHANSSON	1
MARKUSDOTTER STENMAN	3
MÖLLLER	1
ANTON LEONARD	5
LARSSON LINDSTRÖM	20
BÄCKL. LÖFVING	1
FOESTADIUS	1
TIÄCK	1
ISAKSD:TR	1
FORSSLÖF	5
MOSES ERS:DR	1
OLOFSSON ALSTADIUS	1
HENRIKSDR SANDSTEN	1
NATANAELSS.	1
TOMASSON KROIK	2
FRANS LEONARD	1
OLSSON DEGERSTEDT	1
PEHRSSON BOSTRÖM	1
HINRIKSDOTTER	6
OLOFSSON STUORE PELJI	1
MÅNS.	6
NILSSON GRANSTET	1
NILSD.TR GRAHN	1
JOHSS	4
TÄMMELIN	1
MESSING	15
PEHRSSON VESTERMARK	2
JOHANS. SÖDERMARK	1
MATSSON SKARP	1
HÖRNKVIST	1
WIKSTRÖM BOSTRÖM	3
JULIUS MATHIAS	4
JOH:SON ÖSTLUND	1
RÅDAHL	52
JOHANSSON BÄCK¤	1
KARLSSON SÖDERBERG	1
NILS:DOTTER	1
LARS THEODOR	1
NILSDOTT.R	18
NILSSON SPARRMAN	4
VARDSTRÖM	2
KÅGEMAN	37
MÅNSDOTTER LÖFBLAD	1
HERMANSSON FALK	1
CARLSD.R	91
ISAAKSSON	5
PEHRSSON ÖLUND	1
ÖSTENSSON ÖRFELT	1
ARNE	1
STRANDELL HOLMSTRÖM	1
WISTIN	1
STEPHANSSON BIÖRN	1
FRÖLUND LARSDR	3
THORESSON	30
LUNDGREN PERSDOTTER	1
BACKBORG	1
SJÖLUND SPARRMAN	1
HANS FR.	5
LARSSON VALLIN	4
JOHANNISSEN	2
JOHANSSON SORSEN	7
ARONSSON STENLUND	6
ÅREN	1
SKOGSTRÖM	32
ANDERS:S VIKLUND	1
JOHANSDR STENLUND	4
ARON	52
NATANAELSON	4
JACOBSSON DEGERSTEDT	1
STIGSSON	5
PEHRSSON LÄTTVIST	1
BRINCK	1
ULIN	154
SJÖDIN OLOFSDOTTER	2
BROR HERMAN	1
JOHANSSON STOLPE	9
JONSSON FORSSEL	1
HERMANS	3
MIK.SDR	1
GUSTAFSSON FRYDEN	1
RUCKMAN	10
[ANDERSSON] HINDRICSSON	1
STOR (F.D. LUNDGREN)	1
ENBLOM	37
VALFRID	4
KÖNINGSSON	7
STAPHANSSON	3
JONSSON FAHLMAN	2
PEHSN	1
JACOBSSON GISBERG	1
KREISTENSSON	1
CHRISTOPH.SON	1
MEAND:S	1
PERSDR BERGSTEDT	1
OLOFSSON ERSSON	1
ABRAHSD.R	1
DA¤GREN	1
ÅGREN PETTERSSON	1
ARONSSON MARKLUND	25
MATTSSON KÅGSTRÖM	2
WALLQUIST	1
ISAKSSON HÄGGQVIST	1
JOHANSDR NISULA	1
BERGFELT	1
ÖHRNELL	7
(ENGELMARK) JONSDR STENBERG	1
NATHANAELSS:N	1
ERIKSSON LUNDMARK	12
MATTSDR.MARTHA	1
SEGERSVÄRD	1
ISRAELSDR BÄCK	1
PEHR¤	1
NILSSON NORDLUND	2
ANDERSDR. MARKSTRÖM	1
HANSDOTTER BERG	1
LARSSON NORGREN	10
IRMARK	1
AFZELIUS	1
FJELLMARK	3
RÖNMARCK	1
PERSDR LÅNGMAN	1
ERIKSSON VAHLBERG	1
JOHANSDR ÖSTMAN	3
OLSSON GISTBERG	3
SVERKELLSDOTTER	5
RIDZEN	1
ANDS. LUNDBOM	1
CARL OL.	5
KIHLANDER	4
WIKDAHL	75
NORDELL	77
¤COBSSON	1
ÅHLSTRÖM	3
MALMBERG	87
AHRLING	3
SVENSSON ENGLUND	4
CHRISTENSS.	1
MICKELSSON	212
NILSSON VENNESTRÖM	1
JONSS. HÄGGSTRÖM	1
MÅNSS	3
MAGNISSON	3
MATTSSON FAHLST¤	1
ARNTSSEN	1
JOHANSDOTTER HÖGLUND	2
NILSSON PERSSON	9
JOHANSD:TR FJELLSTRÖM	1
JOHANSSON SÖDERMARK	3
STOCKUSS	1
JON. MAGN.	1
OTTO ANDERS	1
RIDÈN	1
ISAKSSON ALÅGAS	1
KARLSSON KALLIN	2
¤NSDR	2
PERSSON DEGER	4
JONSSON	15291
KATARINASDOTTER	1
KRONSTEN	1
KUULA	1
PIHLSTRÖM	4
KARLSSON ANDR VILH	1
CHAMPIE	1
LAULA	3
DRAGON	2
LIDEN SALOMONSSON	2
EKENFELDT	1
NICCUSSON HEDLUND	1
WIVÄGG	16
SÄTTREUS	1
LIND JOHANSSON	1
PEHR.	1
ENGELKE	1
ANDERSSON NORMAN	10
ANNASDOTTER WINNBERG	1
ULR.	1
BANGS	1
EKENBORG	1
E¤..	1
JOHAN FRED.	2
MARTENS	1
PEHRD	2
ANDERSDOTTER HED	1
(ANDERSSON) SVENSSON	1
WESSLINDER	2
RUNEBORG	3
BRÖST ANDERSSON	2
CARLSDR LUNDBERG	1
PEHRS	33
LARSSON FÖDD BERGMAN	1
NÖJD JOHANSSON	1
ZELLING	1
RIDÉN	1
JONSDTR OLOFSSON	1
CHRISTOPHERRON	1
SAULSSON	1
¤BSSON	1
NILSSON TJERNQVIST	2
ANDERS BRU¤	1
MARCUSDR	26
ENARS	10
SKOTTAR	1
PERSDOTTER LINDQVIST	1
JONSSON NORTMAN	1
NATANAELSDR	1
PÄRSSON STADIN	2
HERNAD	2
JAHANSS. EMAK	1
NUTHERS	1
ANDERSDR FURBERG	5
AKERDAHL	1
STÅLSPETS	50
ENARD	1
JACOBSDR SKYTTBERG	1
JOHANSDR BERG	1
BANER	7
SCHÖNFÄLD	5
ÖHLEN JOHANSSON	1
LARSSON NYQVIST	1
SJULSS. GLENTJE	1
PÄRSSON RÖNBERG	2
(JONSSON) GLAS	1
PEHR AX.	1
GUSTAFSON WIDMAN	1
NILS GUST.	4
ABRAHAMSDOTTER BLACKSTEDT	1
FANDEN	9
ANDERSSON BJ¤	1
JANSDR	229
PÄRSDOT.R	3
SJÖLUND OLSSON	2
JANSDO	2
PETERSSON ALLBERG	1
WESTERBACK ERIKSSON	1
WILLSON	1
JOHANSDR. HEDLUND	2
JONSSON LINDSTRÖM	32
OLOFSSON RÖNMARK	1
NYBY	1
THOMSSON	29
FREDRIKSSON KARLBERG	1
OHLSDR	1
ANDERSSON BOM	1
JACOBSSON SANDSTRÖM	1
STENMARK ANDERSSON	4
JACSDR	5
KONRADSSON STENMAN	1
INGELSD.R	8
JOH PETTER	1
ANDERSSON LÅNG	6
JANSD.	3
WALL¤N	1
ARNESEN	4
NORLUND LÖFBLAD	1
GÄLDSTEDT	1
STÅLSPETZ	3
SUNDSTR	1
MARKBLAD	1
FRÖST SÖDER	1
JOHANSSON LJUNGQVIST	1
GUNNARSSON FRIMAN	1
VON HOORN	1
JONESDOTTER	1
JONSSON BERGLUND	49
OLOFS DOTTER	15
NILSSON HERCULES	2
SJÖDAHL ÄLDRE	1
IHRFORS	2
NILSS. ULLMARK	1
ANDERRSDOTTER	1
ÅRRE	6
VESTERLUND HOLMGREN	1
SIMEONSDOTTER	2
LUNDQVIST F. LARSSON	1
ANDERSSON HÄLLGREN	1
SJULSSON ÖHMAN	2
RÖNNQWIST	2
JACOBS.DR	1
LEANDER EVENTSSON	1
KJELLSDOTTER	3
ABRAHAMSDOTTER J-N	1
PERSSN BRUNSTRÖM	1
HENRIC MATHIAS	3
QUICKSON	1
ABRAMSDTR.	2
(ERSDOTTER) WESTERLUND	1
PAULIDOTTER	3
BERNADOTTE ZACRISSON	1
ENGGREN	9
ERSSON SUND	2
GUST.SON STENLUND	1
LARSSON HEMLIN	1
JOHANSSON STEINVALL	8
OLSSON BERGGREN	1
[ABRAMSSON] JONSSON	1
VIKTORIN	1
JOHAN OLSD:R	1
CHRISTENSDR	1
GRÖNHAGEN	7
VALQVIST	3
WASSMAN	2
ARNESDR	2
LUNDMARK PEHRSSON	1
GUSTAF ADOLPH	6
MATTHSDOTTER LAEGGDIN	1
SUNDVIK F. ANDERSSON	1
CAJSASSON	1
CHRISTENSEN	2
KÅRWALL	11
ABR:SON NORRGRUND	1
AND.DR.	4
ANDERSSON (JONSSON)	1
HANSSON LINDBERG	3
HELTZEN	1
BLACKSTADIUS	6
PEHRSSON MARKSTRÖM	2
BOSTRÖM LUNDGREN	2
VILHELMSDR	4
NILSDR HÄGGLUND	1
OLSSON WESTMAN	2
ÖSTEMAN	1
JOHANSSON LINDQVIST	12
ALTIN	7
GABRIEL ANTON	7
PEHRSSON BLYLOD	1
JOHANSDR LILJEQVIST	1
ABRAH:SON LINDGREN	1
SEHLQVIST	4
CARLSSON NYBERG	1
CARLSSON SVART	1
PÄDERSSON	13
PHILIPS	1
FORSLUND (ANDERSSON)	1
LANDSTR	1
PEHR AN¤	1
JONSSON PETTERSSON	7
JOHANSSN SÖDERBERG	1
AND:SON HOLMQVIST	1
KUUSE	1
JONSDR NYSTRÖM	13
GYLLANDER	8
HOLMGRÉN	3
BROBERG	22
HEDQWIST	5
JONSSEN	1
LUNDMARD	1
EHNMARK	4
LUNDSTEN	75
ÖSTENS.	9
LUNDSTET	3
CARLSON FURBER	1
ASCH	1
LUNDMARK	2917
SUNDQVIST NILSSON	1
KARLSSON RODIN	1
STEFAN	10
OLOF LEANDER	1
SAMUELSD.R EDMAN	1
PER ANDR.	1
MATTIASDOTTER	1
LARSSON STRÖM	4
JONSDR HÖRNBERG	1
CHRISTOPHERSD.R	23
PEDERSEN-FALLANG	1
TOMAS	4
JAC.SDR	4
ERSDOTTRET	1
KJELLBORG	1
VESTROOS	2
BENGTS	1
JONSSON BULLER	3
JULBECK	1
JOHANSSON ÖGREN	2
GRAHN	362
GRAHL	5
ERICSSON HÖGLIN	1
GRAHM	31
ANDERS:DR	81
ANDERSSON WESTERLUND	8
FROMMALD	1
JOH. WILH.	1
LORSSON	8
HANSDR.	68
JOH.SDR BERGMARK	1
ASEN	2
ERSDR LINDBOM	1
FRYKSELL	1
JAKOBSSON NYSTRÖM	9
NYL.	1
FURBERG FÖDD JAKOBSDOTTER	1
ÄRFSTRÖM PETTERSSON	1
JOH.D.	3
STEINWALL	110
OLSS. SUNDQVIST	1
ZACKRISD.TR	1
ASDR	1
ANDERSSON NYGREN	12
HÄGER	5
DAHLSTEDT.	1
BJÖRKSTRAND	36
OSKAR FREDRIK	1
HÖRTMAN	1
HENRIKSS. Y.	1
SANDELS	1
GYLLENHAMMAR	3
LUNDSTED	2
FÄLLLMAN	1
JOH.DR	21
SANDELL	18
JOH.DT	1
PERSSON YNGRE	1
BRYNGELIN	1
FAXE CS	2
MATTSDOTTER BJÖRKNÄS	1
SVENSSON TJERNGREN	1
PERSDR EDIN	1
STAGNELL PERSSON	3
JOH:¤D:R	1
JOHAN:S BRÄNNSTRÖM	1
OLSSON ARFVIDS	1
HÄGG¤	2
HANSDTR	19
HOLMQVIST NILSSON	1
PA¤LSSON	1
ANDERSSON HALLERSTRÖM	1
ENGLAND	1
BERGVIK ERSDOTTER	1
S.SDR	1
ERNQVIST	19
LJUSLINDER	7
NILSSON SIWERT	4
LINDSTRÖM F. SJÖLE N	1
PEHRSDOTTER BLACK	1
TOMASS.	4
STEFFANSDOTTER	3
ANDERSON (SPETS)	1
JÖNSSON NORBERG	3
¤SDR	4
JOHANSDOT.R	2
LARSSON HEDLUND	1
GELLESTEDT	4
ADOLFSDR SMEDMAN	1
NILSSON BLANK	1
ANDERSSON LÖNNBERG	1
PILQVIST	6
JACOBSSON NORDIN	1
LITHER	1
AND. GUSTAF	7
LITHEN	1
NILSSON SIFVERT	1
RODEN (ÅMAN)	1
HANSSON LARSDOTTER	1
ANDERSSON HEDSTEDT	1
OLOFSDR BERG	1
PEHRSSON VIK	2
ANDERSSON WALINDER	1
HÖGERSTRÖM	1
HERMAN	27
OLSS. TUFBERG	1
ÖHLANDER	8
ÅMANSSON	1
LARSS. HOLMGREN	1
ANUNDSSON MELIN	1
JOHANSSON TJÄDER	1
GIERSFELDT	2
LARSSON NORDSTRÖM	1
BELLSTRÖM	8
JOH.S	4
ANDERSSON KRUSKOPP	1
ERASM.	1
SIFVERSDOTTER	1
ANDERSSON GERDIN	1
STRINDLUND	56
ÅSEN	172
HENRICSD.R	5
STERKANS ANDERSSON	1
WILHELMSDR	9
PERSSON LUND	3
PERSSON FORSGREN	4
PEHRSSON ENGSTRÖM	7
HORTLUND	20
ERIC OL.	3
PERHSSON SANDGREN	1
ANDERSSON AHLS ELLER FRIDLUND	1
LARSSON NYGÅRD	1
GRAPE	15
NILSSON GLAS	2
NYM¤	1
VAHLKNYTT	2
PEHRDR WESTIN	1
NILSS. FÄLTSKYTT	1
ÅHSLUND	1
AND.SON HEDLUND	2
NILSSON NORDIN	3
BERTIN	2
BERTIL	2
PEHRSSON LINDEMARK	2
NILSDOTTR.	5
AND:SON ATTEK	1
AND ANTON	3
GÖRAN ERIC	4
SÖRGREN	20
VAHLKNYTE	1
HERIKSDOTTER	1
GÖRAN ERIK	4
MELSEN	1
HANSS. BLOMQVIST	1
TIRANDER	1
(PEHRSSON) JONSSON	1
MOSISDR	21
WIDERSTRÖM	1
SÄLLSTEDT	17
JACOBSS. GISSBERG	1
BURMMÄS	1
VALLENTIN	1
OLOFSS. FORSSBERG	1
JANSS.	11
ÖSTENS¤	1
LARSSON BULLER	4
ASON	2
PERSS. FRYXELL	1
HUBBINETTE	1
ERIKSSON HEDLUND	1
PEHRSS. WESTERMARK	1
NYS¤	1
JÄDERBERG	11
HENRICK	1
SCHUMAN	2
HENRICS	2
ÖSTENSSON SEGERSTET	1
WERNBERG	3
BJORKMAN	1
HANSSON BJÖRKMAN	2
ENGSTRÖM	952
JOHANSSON VESTIN	1
JONSSON SEN:	1
ARONSSON BERGMARK	2
ANDERSD.R GRAN	1
LARSSON ÖRLIN	1
OLSDR. DAHLIN	1
PÅRSDOTTER	5
DREYSCHOLK	1
LAGERBOM	2
ANDERSSON BARENSTRAND	1
PETTERSSON F. BORG	1
OLSEN KILLI	1
OLOFSDR. ÅSLUND	1
GEORGSDR	17
FALK SELANDER	1
SVAN BOM	1
ANDERS. BONTA	1
ROMULUS	1
OLSSON LINDSTRÖM	8
PETTERSSON BOSTRÖM	1
WASEN	7
RENSFELDT	1
JÖNSSON GIERTSE	1
LARSSON REN¤I	1
PULPER	2
JANSON	20
JANSSON SPRÅNGBERG	1
BERGDAHL	10
KARLSSON LEJON	2
JOH.SON LÅNGSTRÖM	2
(PERSSON) FROM	1
NETTERBLAD	2
LUNDEBERG	18
SIÖMAN	1
GISBERG	5
KINGREN	7
FRANSD.TR	1
PERSSON LUGN	1
SÄTTENBERG	1
LARS ANTON	108
ISAKSSON MELIN	1
NILSDR. SELLGREN	2
JOH:N	3
[JOHANSSON] HANSSON	1
¤SON	52
OLSSEN F. LÖFGREN	1
(LINDER) LARSSON VALLIN	1
HANSSON MARKSTEDT	4
JOH:S	4
GRELSS.	4
SVEDBERG	423
ERSSON GISSLER	1
ERSS. HULIN	1
DUNDER PERSSON	5
PILGREN	3
VINBLAD VON VALTER.	1
MADSEN	5
ERSSON TRAPPMAN	1
SALOMONSSON BACKMAN	1
PEHRSS. MELIN	1
LÖ..ING	1
ERIC JACOB	1
GOLLRING	1
MARTDR.	1
TIGERHJELM	3
PEHRSSON JUNIOR	1
MATTSON ÖSTMAN	1
YTTERBERG	3
JOHANSSON BA.	1
BENTZELBERG	2
ERIKSSON NYQVIST	1
PERSSON UTTERMAN	1
ERSS. WEDJ¤	1
MOSISON	1
ALEXANDESON	1
BLOM.	1
FACK	3
GABRIELSDR LOLAX	1
POIGORNUT	1
CARLSBERG	1
JAHNSON	1
JONSSON ARIN	4
WIDING	5
BERNADOTTE ZACHRISSON	4
OLOF WALFRID	4
ÖRSTRÖM	3
THURESD.R	5
FLORMAN	5
LÖGDIN	4
STAGU	1
PEHR ERIC CONRAD	2
PERSS:N LUNDQVIST	1
LAYERSTRÖM	1
WANDSTRADT	1
BACKTEMAN	2
LARSSON SJÖSTRÖM	1
STAFS	5
STAFF	1
NYKVIST	8
NILSSON LIDGREN	3
JOHANSSON NORDQVIST	1
PER AUGUST	8
LITHNER	8
ARFVISSON	1
AND.D:R	1
ISAASSON	1
CHRISTIANSDOTTER HELLGREN	5
HERMANS.	6
TANNLUND	51
PEH.D	1
RASMUS	1
THOMASSON STRAUKA	2
KOLLDIN	1
SVEN VILHELM	1
FÄNSTRÖM	1
LÖFQUIST	82
ANDERSSON LÖFBOM	2
ISRAELSDR SMED	1
EDVARD	5
EDLUND DANIELSSON	1
OKTZEN	1
STAAF	90
HERMANSD	2
(JOHANS) JACOBSSON BJURMAN	1
ERIKSDOTTER SKRÄDDAR	1
AN¤D:R	1
JONSS.N	3
ANDERSS. ATTEKS	1
ER. JAC.	5
ERIKSDR MAMERLUND	1
OLOFSS. WIKSTRÖM	2
JOELSDR	2
JOH:¤	1
ERIKSSON LUNDQVIST	1
ELFVERSON	1
NICIDEMIDR	6
ARVIDSD:TR	1
TOMASDR	6
PEHRD.R	1
ANDERSSON MUNTER	2
BLOHM	2
STACK	3
ISAKSSON MARKGREN	3
ERSSON BURBERG	3
ANDERSSON MODIN	2
DEGERFELDR	2
NILSDOTTER	3290
DEGERFELDT	143
GRELSON	1
HAMMARTORN	5
ANDERSSON MODIG	2
FRE¤J	1
ANDERSSON VIKSTRÖM	16
WÅSBERG	1
JOHANSSON CURFURSTE	1
PERSSON UNGA	8
[ALENIUS] ABRAMSSON	1
HERMANSN	1
HERMANSS	3
GARRIELSDOTTER	1
WIMANS¤	1
JOHANSSON BAV	3
JOHNSD.R	1
JOHANSSON BAW	1
OLOFSDR. BERGGREN	1
ÖSTLAND	1
HENDRIKSSON	15
OLOFSSON UTTERSTRÖM	2
KARLSSON AVANDER	1
ERSSON EDBLAD	1
THOMASDOTTER	50
ALMQUIST	1
LJINGBERG	1
[ANTONS]LARSDTR.	1
SYVERTSDOTTER	4
AND.D.R	28
SHEMAN	1
NILSS. NORDIN	2
SKÄLEN	1
ANDERSSON LINDMARK	24
STAMM	1
(LANDIN	1
NYGÅRDS ANDERSSON	1
SCHERMAN F SILFVERSKIÖLD:HILDA ELODIE	1
CARLS:DR. WESTIN	1
ERICSD.R	56
MATTSDOTTER GÄSTGIFVARS	1
JONSON HURTIG	1
OLSSON WÄSTERLUND	1
JOHAN	1581
ELOFSSON	38
KARTMAN	1
EDVALL	84
MICHELLSSON	2
SJÖDAL PETTERSSON	1
JONSSON ULIN	1
JONSS. GLAS	1
GILUISSON	2
GUSTAFSSON BOMAN	1
N:SON NORQVIST	1
HILLERGREN	1
DAHLSTRÖM FÖDD FORSSBOD	1
JOHDR	6
LÖGDAL	32
AXLING	27
JAC.SON	1
OLOFSSON HOLMQUIST	1
RADAHL	1
JOHA¤	2
EMILSSON	3
FALC	1
(LARSDOTTER) ÅSLUND	1
LÖGDAH	2
ALMQVIST FÖDD ÅSELL	1
JOHANSSON ASP	1
FALK	409
NATH:SD:R	1
BJURMAN JACOBSSON	5
JOHANSSON ASK	1
HYBBINETT	5
MALLMÉN	1
PEHRSD:R PAMP	1
ERIKSSON DAL	2
ERIKSS. ANNEBERG	1
FLINKFÄLDT	2
LUNDE	1
OLOFSSON MALM	1
FORMGREN	8
SAMUELSSON BRÄNNLUND	4
TOMASON	6
ALUND	5
ÅKERBERGS	1
MATHILDA	1
LUNDH	2
JOHANSSON VIKLUND	7
(HÅKANSSON) JOHANSSON	1
ANDERSDR. BJURMAN	1
ABRAHAMSS.N	1
JOHANSS. DAHLBÄCK	1
ANDERSSON MIÖBERG	1
PETERS	2
HELLBOM	34
MOSISS.	1
ROSEN ABRAMSSON	1
JONSSON BERGSTRÖM	22
SKÄLIN	1
SOHLIN	1
JOH:SON STENMAN	1
PÄRSDOTT.	1
HEDSTRÖM	978
THURESD:R	4
ENBOM	28
PEHRSSON UNG	1
ÖHBERG	29
BLOCK	1
WISTAND	1
FERSSEIUS	1
ZAMORE	4
DANIELS DOTTER	2
ANDERS NICANOR	2
CHRISTIERSSON WIK	1
GRELSDR	67
D. FLARK	1
HÅKANS.	4
JOHANSSON VAHLSTRÖM	1
OSKARSSON	3
WALLÉN	6
JON MICHAELSDOTTER	1
FAHLGREN JACOBSSON	1
OLOFSSON JOHANSSON	1
JAHANS	6
NILSDOTTR	25
ERIKSSON FORSBERG	3
SANDERG	1
ANDERSDR WRETMAN	1
LUND¤	6
OSTENSD.R	1
VÄSTLUND	1
OLAUS	91
NARDIN	1
HEDQVIST ERIKSSON	1
ISAC LUDV.	2
FANT	3
NILSDOTT:	9
SUNDQVIST HOLMQVIST	1
ERIKSSON GARSÅS	1
GULLIKSSON	56
NILSDOTT.	51
KRON KRANMO	1
ÖSTENDR	1
NILSDOTTE	1
OLOFSON SEGERSTEDT	1
ABRAMSSON WIKBERG	3
OLSSON PAMP	1
JOHANSSON WIKSTRÖM	44
SCHARIN	9
PEHRSDR GRÖNLUND	1
GRUNSTEDT	1
JONSSON F. ERSDR	1
SIMONSD.R LATTVIST	1
HENR. DR.	1
MATTSSON FORSBERG	1
ABR:SON ÖSTLUND	1
OLOFSSON SANDBERG	1
MICHSDR	6
PHILIPSSON	28
HASFEL	1
JONSDOTTER LAGERLUND	3
MIKELSSON HIHLINSK	1
VILSON	1
ÖHVBERG	1
NYLÉN	1
KARLSSON LUNDMARK	19
MARTINS:DR	2
PERSSON (SLOUNK)	1
CARLSSON WIDMAN (STORMAN)	1
SALOMONSSON VIKLUND	8
CARL NATHANAEL	5
WALLIN	521
HANSSON FÄLLMAN	4
TOMSON LUND	1
NILSSON BURGSTRÖM	11
ABR.HSDR	1
ERSD.R	322
OLE N	1
VISTING	1
ULRICAEDOTTER	1
ANDERSSON GRÖN	1
PEHR LUDVIG	3
LARSDR NORDQVIST	1
PEHR LUDVIK	2
JOHANSSON MÖLLMAN	1
ABRAHAMSSON EKHOLM	7
MATTSSON HAGA ÖSTMAN	1
SIMONSSON SVENLIN	1
ISACSD.R	7
SALOMONSSON HEDBERG	2
MÅNSSON ÅMAN	1
CARLSSON ÖSTERBACK	1
SÖDERMAN MATTSSON	1
MAGNUSS:N	2
LARSSON ÖHRFIIL	1
[ANDERS] PEHRSD:R	1
(HAMMARBERG) PERSSON	1
ANDERSSON BOMAN	9
OLSSON ÄL.	1
NILS NICOLAUS	3
OLOFSDR. HEDMAN	4
HANSSON BRÄNNARE	1
FAST	14
NILSSON MELIN	5
JOHAN PETTER	154
ERIKSSON FAGERSTRÖM	1
MARKSTRÖM KARBIN	3
HELGREN	1
FORSEBERG	1
REBETZZKY	1
OLDEN	1
ERIKSSON NORDIN	1
JAK.SON HEDSTRÖM	1
HEDMAN D. Y.	1
